Wall time,Step,Value
1626517041.465624,1,0.5073975324630737
1626517453.5903344,2,0.45372456312179565
1626517865.6685164,3,0.441137433052063
1626518274.4281838,4,0.43464502692222595
1626518685.8414197,5,0.43020525574684143
1626519096.6951082,6,0.42595815658569336
1626519506.3359282,7,0.42311227321624756
1626519916.6618571,8,0.4201536774635315
1626520326.2441618,9,0.41667109727859497
1626520735.627294,10,0.4152649939060211
1626521149.0643084,11,0.41214677691459656
1626521559.3467722,12,0.40891802310943604
1626521969.8106687,13,0.40605679154396057
1626522380.1967397,14,0.4027945399284363
1626522789.5359328,15,0.391309529542923
1626523198.1351416,16,0.3852631151676178
1626523611.131461,17,0.3809930384159088
1626524023.2219963,18,0.3785184919834137
1626524431.422095,19,0.37593209743499756
1626524840.8953314,20,0.36546456813812256
1626525255.1312666,21,0.3588293492794037
1626525665.2093327,22,0.3565925061702728
1626526075.2214665,23,0.35414358973503113
1626526485.2524507,24,0.3472910523414612
1626526897.3540146,25,0.3432731330394745
1626527308.4662874,26,0.3411937355995178
1626527718.8125005,27,0.3397144079208374
1626528129.7192404,28,0.3359547555446625
1626528539.584635,29,0.33377087116241455
1626528949.6074219,30,0.3327862024307251
1626529363.9311442,31,0.3318299949169159
1626529774.844415,32,0.32948383688926697
1626530183.709442,33,0.32936999201774597
1626530594.3297117,34,0.3282049596309662
1626531004.5787754,35,0.3275794982910156
1626531415.1650968,36,0.32649698853492737
1626531824.2840111,37,0.3266565203666687
1626532232.9753742,38,0.32640179991722107
1626532642.3947964,39,0.3255196511745453
1626533051.3383253,40,0.3251478672027588
1626533466.1989167,41,0.3250587582588196
1626533874.8370626,42,0.32495594024658203
1626534285.5331347,43,0.3247126638889313
1626534698.979438,44,0.3246070146560669
1626535108.080592,45,0.324612021446228
1626535516.0126054,46,0.3242299258708954
1626535924.165689,47,0.3240756392478943
1626536332.8288953,48,0.3243723511695862
1626536741.9612873,49,0.3241024315357208
1626537149.575038,50,0.324206680059433
1626537565.318096,51,0.32388389110565186
1626537974.7559395,52,0.3246515095233917
1626538385.20557,53,0.3238754868507385
1626538794.7902691,54,0.3243328630924225
1626539205.6081607,55,0.3238452672958374
1626539615.0561495,56,0.3238508999347687
1626540023.442042,57,0.32397735118865967
1626540432.422873,58,0.3239333927631378
1626540841.5511785,59,0.32405298948287964
1626541250.4786303,60,0.3241725564002991
1626541663.3839796,61,0.3236079216003418
1626542071.6247628,62,0.3237993121147156
1626542480.757467,63,0.32364654541015625
1626542891.5350165,64,0.32372233271598816
1626543300.0232341,65,0.3238706588745117
1626543709.3594213,66,0.32336264848709106
1626544117.4898124,67,0.3239259123802185
1626544525.8931355,68,0.3234211504459381
1626544935.774536,69,0.323548823595047
1626545347.7410703,70,0.32397323846817017
1626545760.5510097,71,0.3238040506839752
1626546386.3266773,72,0.3238408863544464
1626546926.762591,73,0.3238094449043274
1626547335.337524,74,0.32461586594581604
1626547743.7286875,75,0.32388395071029663
1626548153.1897779,76,0.3237043023109436
1626548562.5693405,77,0.3238946199417114
1626548970.9684768,78,0.32351189851760864
1626549379.3523693,79,0.32388007640838623
1626549788.3578517,80,0.3236694633960724
1626550202.8996418,81,0.32332509756088257
1626550613.8879504,82,0.3234349191188812
1626551023.2960045,83,0.3235553205013275
1626551432.8880458,84,0.32386818528175354
1626551843.332286,85,0.32370832562446594
1626552252.8596072,86,0.3232133090496063
1626552661.9819386,87,0.323932945728302
1626553072.3242612,88,0.32362261414527893
1626553480.7049723,89,0.3241270184516907
1626553889.4849277,90,0.3244611620903015
1626554302.247449,91,0.3238241374492645
1626554712.4126892,92,0.3237960636615753
1626555121.7614894,93,0.32378190755844116
1626555531.3107405,94,0.3239712119102478
1626556145.2985296,95,0.32364267110824585
1626556692.0179317,96,0.324032723903656
1626557101.4965243,97,0.32382312417030334
1626557510.7538102,98,0.32387593388557434
1626557920.604877,99,0.323196679353714
1626558330.0656128,100,0.3237920105457306
