Wall time,Step,Value
1626444725.6547456,63,0.03949275240302086
1626444986.7245927,64,0.03942284733057022
1626445246.6356094,65,0.03932120278477669
1626445505.5692925,66,0.03916163370013237
1626445758.1788943,67,0.03918800503015518
1626446013.0834255,68,0.03911344334483147
1626446271.9022226,69,0.03902563080191612
1626446536.585528,70,0.038936931639909744
1626446802.6829488,71,0.038899023085832596
1626447060.7469852,72,0.03878695145249367
1626447308.7038288,73,0.038801565766334534
1626447561.8044837,74,0.03864632919430733
1626447824.1102448,75,0.038636960089206696
1626448082.8753374,76,0.03855319321155548
1626448342.8184295,77,0.03848758339881897
1626448596.2262566,78,0.038516368716955185
1626448845.3162673,79,0.03838155418634415
1626449099.1585152,80,0.03832895681262016
1626449363.0987508,81,0.03826725110411644
1626449628.2230241,82,0.03815523907542229
1626449891.3612115,83,0.03818953037261963
1626450143.3466752,84,0.03809843957424164
1626450391.9758294,85,0.03803611546754837
1626450644.7924306,86,0.03807321935892105
1626450904.350203,87,0.03792429715394974
1626451163.6757338,88,0.03789918124675751
1626451421.0881867,89,0.03784870728850365
1626451672.316066,90,0.03793783858418465
1626451924.542114,91,0.037783168256282806
1626452178.525296,92,0.03774974122643471
1626452438.435595,93,0.03769521415233612
1626452696.7834332,94,0.03766258805990219
1626452953.56264,95,0.03761361539363861
1626453204.4070928,96,0.03759446367621422
1626453457.7562213,97,0.03749316558241844
1626453715.864011,98,0.037487052381038666
1626453974.589144,99,0.037498679012060165
1626454233.4833038,100,0.03737727925181389
1626454487.4624825,101,0.03736703097820282
1626454737.5557044,102,0.037249207496643066
1626454993.174279,103,0.03731178864836693
1626455252.1866486,104,0.037274863570928574
1626455508.924795,105,0.0372450053691864
1626455764.9224672,106,0.0372156947851181
1626456011.9443102,107,0.03713086619973183
1626456265.117156,108,0.03711051866412163
1626456524.7851691,109,0.037114232778549194
1626456782.2787607,110,0.037045080214738846
1626457043.4739265,111,0.037022966891527176
1626457298.7710721,112,0.037011872977018356
1626457547.2295654,113,0.03693793714046478
1626457801.3215988,114,0.036964550614356995
1626458061.2247164,115,0.036818888038396835
1626458318.3975995,116,0.03692648932337761
1626458579.0580766,117,0.03684185445308685
1626458831.08837,118,0.03681902587413788
1626459082.8491504,119,0.03677359223365784
1626459339.9276311,120,0.0367424450814724
1626459602.5218751,121,0.03669426217675209
1626459859.9623232,122,0.036744266748428345
1626460114.350574,123,0.03665042668581009
1626460363.031378,124,0.03663983196020126
1626460614.196404,125,0.036664582788944244
1626460870.1661866,126,0.03664322942495346
1626461126.4326136,127,0.036541834473609924
1626461383.621047,128,0.03656232729554176
1626461641.238931,129,0.036551911383867264
1626461887.432217,130,0.03650452941656113
1626465140.1024694,131,0.03646020591259003
1626465365.818215,132,0.03649241104722023
1626465588.591473,133,0.03642682358622551
1626465811.0953858,134,0.036436110734939575
1626466034.2036445,135,0.036346640437841415
1626466257.5072958,136,0.036419738084077835
1626466480.2664843,137,0.03642374649643898
1626466702.6639092,138,0.036338262259960175
1626466925.4085839,139,0.03626156598329544
1626467148.1752791,140,0.03628787025809288
1626467372.9210842,141,0.03630179166793823
1626467594.9113662,142,0.036237794905900955
1626467816.9611053,143,0.036207232624292374
1626468040.1539962,144,0.036246512085199356
1626468262.9364002,145,0.03617092967033386
1626468486.7976656,146,0.036151621490716934
1626468709.3943267,147,0.03616606816649437
1626468934.7868338,148,0.03610687702894211
1626469158.5298338,149,0.03610565885901451
1626469382.9188397,150,0.03611958026885986
1626469614.3437457,151,0.03605359047651291
1626469839.7108195,152,0.03605075553059578
1626470063.2759883,153,0.03605271503329277
1626470287.6963484,154,0.03595757484436035
1626470510.403694,155,0.036027692258358
1626470734.8198633,156,0.03599512577056885
1626470957.6811311,157,0.035969629883766174
1626471179.845215,158,0.03591495752334595
1626471401.534929,159,0.03588370233774185
1626471624.4390545,160,0.035813748836517334
1626471849.1411793,161,0.0358954556286335
1626472071.509205,162,0.03585540130734444
1626472292.7990024,163,0.03588554263114929
1626472515.397437,164,0.03585520386695862
1626472737.700554,165,0.03580339252948761
1626472959.9970846,166,0.035775985568761826
1626473182.1736355,167,0.035779379308223724
1626473404.051398,168,0.035726238042116165
1626473626.4990423,169,0.035742152482271194
1626473848.9434056,170,0.03575011342763901
1626474075.065013,171,0.035725392401218414
1626474299.5478737,172,0.035654738545417786
1626474523.5283196,173,0.03571631759405136
1626474746.693232,174,0.03566577658057213
1626474969.6890059,175,0.03566979989409447
1626475193.8306913,176,0.03558562323451042
1626475416.6213264,177,0.035638920962810516
1626475640.1676111,178,0.035624921321868896
1626475863.5283196,179,0.03559747710824013
1626476086.948586,180,0.03557279333472252
1626476311.5740635,181,0.03559739515185356
1626476533.7966833,182,0.035558369010686874
1626476755.6715224,183,0.03556915745139122
1626476977.6591234,184,0.03549769148230553
1626477200.8363516,185,0.035536836832761765
1626477423.7066276,186,0.035476360470056534
1626477647.2724931,187,0.035522229969501495
1626477870.3430612,188,0.03548092767596245
1626478094.6142588,189,0.035516709089279175
1626478320.4387221,190,0.035429198294878006
1626478546.7346656,191,0.03549053892493248
1626478769.1859758,192,0.03549845516681671
1626478994.4180062,193,0.03548318147659302
1626479219.6922374,194,0.03537880629301071
1626479443.259754,195,0.03541665896773338
1626479665.9215972,196,0.035410601645708084
1626479890.5564346,197,0.03537265583872795
1626480115.816143,198,0.03534938395023346
1626480343.7450314,199,0.03537161275744438
1626480571.4639196,200,0.035368070006370544
1626480799.5493002,201,0.03535603731870651
1626481022.6295838,202,0.03535383939743042
1626481247.1909494,203,0.03532452508807182
1626481470.392116,204,0.03528600186109543
1626481693.1951926,205,0.03531045839190483
1626481916.2292392,206,0.035283178091049194
1626482138.4349613,207,0.035328157246112823
1626482360.031638,208,0.035249896347522736
1626482582.1942382,209,0.03527059406042099
1626482804.4116416,210,0.035238999873399734
1626483030.093221,211,0.035247497260570526
1626483253.2673295,212,0.03521401435136795
1626483476.529055,213,0.035157181322574615
1626483699.2249174,214,0.03522028028964996
1626483924.117101,215,0.035180166363716125
1626484146.7212255,216,0.03518012538552284
1626484370.3826292,217,0.03515065088868141
1626484594.4187396,218,0.03517035022377968
1626484818.912033,219,0.035185232758522034
1626485042.7168717,220,0.035143330693244934
1626485269.8282278,221,0.035165879875421524
1626485493.1995273,222,0.0351608470082283
1626485716.4760313,223,0.03510357439517975
1626485939.8443732,224,0.03505491465330124
1626486164.4271877,225,0.035088665783405304
1626486387.1887176,226,0.03508880361914635
1626486610.3376672,227,0.03508913889527321
1626486835.0908623,228,0.03506443277001381
1626487059.4239047,229,0.035038623958826065
1626487283.6957016,230,0.03504218906164169
1626487508.982705,231,0.03501240536570549
1626487733.379987,232,0.0350116565823555
1626487955.8667436,233,0.035059768706560135
1626488178.814721,234,0.034962449222803116
1626488403.397287,235,0.035007648169994354
1626488626.8009944,236,0.034977395087480545
1626488849.8653054,237,0.03495807945728302
1626489072.5858862,238,0.03501276299357414
1626489295.8286808,239,0.034960586577653885
1626489517.653203,240,0.034957777708768845
1626489743.1957638,241,0.03493017330765724
1626489965.5107272,242,0.034921299666166306
1626490185.7427974,243,0.034928567707538605
1626490408.2759717,244,0.03491315245628357
1626490630.9820452,245,0.034940872341394424
1626490853.2749245,246,0.03489212319254875
1626491077.5761323,247,0.034909121692180634
1626491303.6046717,248,0.03487560525536537
1626491528.3771164,249,0.034929074347019196
1626491749.877133,250,0.03488784283399582
1626491975.5158272,251,0.03483998402953148
1626492198.3715801,252,0.03484048321843147
1626492421.768834,253,0.03487011417746544
1626492645.4928272,254,0.03483951836824417
1626492868.3892262,255,0.03482848405838013
1626493092.272108,256,0.034787051379680634
1626493314.0437832,257,0.03480371832847595
1626493537.1727512,258,0.03480386361479759
1626493760.4045744,259,0.03475870564579964
1626493983.3272166,260,0.03479734808206558
1626494208.6905842,261,0.034741491079330444
1626494432.1269393,262,0.03477446734905243
1626494655.112483,263,0.03473074361681938
1626494878.489028,264,0.0347132571041584
1626495102.7281606,265,0.034819748252630234
1626495329.66158,266,0.03472663089632988
1626495555.5143778,267,0.03473544120788574
1626495779.4533417,268,0.03473445028066635
1626496002.9263537,269,0.03468426689505577
1626496226.8012216,270,0.03468168526887894
1626496455.5165966,271,0.03466805815696716
1626496679.721394,272,0.03466528281569481
1626496903.1840246,273,0.03466476872563362
1626497125.877569,274,0.03467723727226257
1626497349.8741446,275,0.03464697673916817
1626497572.7612073,276,0.03457535803318024
1626497794.8084955,277,0.034618478268384933
1626498016.8695407,278,0.03465405851602554
1626498241.0722337,279,0.03462217375636101
1626498464.3901792,280,0.034606028348207474
1626498690.5350878,281,0.034587133675813675
1626498914.8291707,282,0.03460189700126648
1626499139.6464965,283,0.03463412821292877
1626499363.6077921,284,0.034588493406772614
1626499588.195888,285,0.03458237275481224
1626499812.8733218,286,0.03460176661610603
1626500036.9576805,287,0.034557729959487915
1626500260.6656897,288,0.0345480851829052
1626500486.6665778,289,0.03451218456029892
1626500711.9822066,290,0.034520771354436874
1626500940.8206558,291,0.034546323120594025
1626501166.702606,292,0.03453037142753601
1626501389.5394254,293,0.0345240943133831
1626501613.0032308,294,0.034497927874326706
1626501838.4594858,295,0.03453267365694046
1626502065.9199116,296,0.03447999432682991
1626502295.5780156,297,0.03447798639535904
1626502520.7289784,298,0.03452029079198837
1626502743.6420977,299,0.034458793699741364
1626502966.6805434,300,0.03447885811328888
1626503192.7747126,301,0.0344967395067215
1626503415.5996234,302,0.03447560593485832
1626503638.5770812,303,0.03448112681508064
1626503863.763144,304,0.03443768247961998
