Wall time,Step,Value
1626521869.218686,5594,0.9151289463043213
1626521882.0889008,5607,1.0035474300384521
1626521906.7251968,5632,0.8665534257888794
1626521919.2620926,5645,0.8618621230125427
1626521934.258831,5660,0.8680917620658875
1626521943.1353877,5669,0.8389017581939697
1626521984.7881184,5702,0.9529605507850647
1626522008.2242384,5726,0.8726911544799805
1626522050.375772,5769,0.8760407567024231
1626522090.1870317,5810,0.8174079656600952
1626522131.7684333,5852,0.8301256895065308
1626522140.4941003,5861,0.8147948980331421
1626522351.3389752,6074,0.8937647938728333
1626522450.3396168,6165,0.9044504165649414
1626522523.1841786,6239,0.9066725969314575
1626522556.359116,6273,0.8838293552398682
1626522569.0476904,6286,0.8903900384902954
1626522644.900674,6363,0.9287834763526917
1626522669.315105,6388,0.8523796200752258
1626522685.0542307,6404,0.8479222059249878
1626522740.0889063,6460,0.8343245387077332
1626522806.6456733,6518,0.8211106061935425
1626522832.875391,6545,0.764978289604187
1626522836.7955084,6549,0.8661413192749023
1626522918.1282759,6632,0.8359870314598083
1626522935.8246963,6650,0.8291613459587097
1626522971.2811859,6686,0.9419947862625122
1626523022.9757185,6739,0.9360308647155762
1626523024.8955376,6741,0.8381163477897644
1626523048.4025283,6765,0.870169997215271
1626523049.4085898,6766,0.876162052154541
1626523054.3541462,6771,0.8956136703491211
1626523059.2106113,6776,0.9083287715911865
1626523225.3382437,6935,0.8271878957748413
1626523247.9840438,6958,0.9358552098274231
1626523260.7340016,6971,0.8550499677658081
1626523265.6812396,6976,0.8462477326393127
1626523281.4155252,6992,0.8282660245895386
1626523286.2477317,6997,0.8232184648513794
1626523295.2229464,7006,0.870505690574646
1626523310.8794599,7022,0.8156388998031616
1626523368.1340785,7080,0.9113557934761047
1626523424.5802896,7137,0.8017349243164062
1626523444.6499467,7157,0.8424997925758362
1626523496.2899408,7209,0.8862778544425964
1626523536.1894648,7249,0.8119781017303467
1626523544.0247757,7257,0.7833558917045593
1626523609.7978323,7323,0.967063307762146
1626523622.6088917,7326,0.9342278838157654
1626523693.7722037,7398,0.8913418650627136
1626523698.6197827,7403,0.8863977789878845
1626523700.5200121,7405,0.8074027299880981
1626523755.8206732,7461,0.7675191164016724
1626523818.5133498,7524,0.8722437620162964
1626523866.2027273,7571,0.8482385277748108
1626523908.401284,7614,0.8294308185577393
1626523953.2699404,7660,0.9432916641235352
1626523973.9142377,7681,0.7613312005996704
1626524007.2818723,7715,0.8169456124305725
1626524045.99656,7745,0.7884606719017029
1626524060.9166656,7760,0.7991552352905273
1626524142.3803985,7843,0.7470958828926086
1626524169.6412933,7871,0.8876140117645264
1626524173.689462,7875,0.8076992034912109
1626524175.5461295,7877,0.8215007781982422
1626524210.9085772,7913,0.8353726863861084
1626524222.538652,7925,0.8331815004348755
1626524247.2060857,7950,0.7766657471656799
1626524296.0689962,8000,0.8547632098197937
1626524306.908331,8011,0.7903486490249634
1626524346.010785,8051,0.7799616456031799
1626524361.6208708,8067,0.8066593408584595
1626524427.1581302,8134,0.8334226608276367
1626524430.1384995,8137,0.8537569046020508
1626524465.2396104,8163,0.7799014449119568
1626524502.4015799,8201,0.7758994698524475
1626524528.8460655,8228,0.8035172820091248
1626524562.2603495,8262,0.8275325298309326
1626524601.4976466,8302,0.8242684602737427
1626524690.8053288,8393,0.8923913240432739
1626524825.0911603,8529,0.813541054725647
1626524860.004441,8551,0.7784256935119629
1626524930.6610065,8623,0.8304100632667542
1626525004.2868154,8698,0.7836503982543945
1626525009.2279818,8703,0.8140512108802795
1626525089.0962884,8784,0.8745825290679932
1626525108.9244747,8804,0.8752048015594482
1626525267.390429,8955,0.8056007623672485
1626525273.4947782,8961,0.7830477952957153
1626525335.5147488,9025,0.7308824062347412
1626525376.2162857,9066,0.84991854429245
1626525380.278923,9070,0.8352219462394714
1626525410.8673968,9101,0.8150460720062256
1626525440.2743988,9131,0.8131093978881836
1626525467.9623134,9159,0.7727066278457642
1626525491.4272962,9183,0.7409184575080872
1626525493.3765414,9185,0.7734396457672119
1626525537.5994287,9230,0.8208525776863098
1626525547.2320616,9240,0.7990669012069702
1626525584.1886077,9277,0.846347451210022
1626525590.9261727,9284,0.8480848670005798
1626525630.2424984,9324,0.8014593720436096
1626525707.1142573,9392,0.7634923458099365
1626525778.182251,9465,0.7594239711761475
1626525840.2895784,9528,0.7718413472175598
1626525870.8385496,9559,0.7465386986732483
1626525929.7089682,9619,0.8452999591827393
1626525969.5450706,9659,0.8458103537559509
1626526008.016559,9698,0.8001868724822998
1626526019.6881428,9710,0.7672183513641357
1626526043.2958958,9734,0.7920114994049072
1626526061.1246636,9752,0.7759510278701782
1626526074.8818867,9766,0.7949179410934448
1626526112.213885,9794,0.7697848081588745
1626526180.1138883,9863,0.7781552672386169
1626526260.5889661,9945,0.7319706082344055
1626526269.3489192,9954,0.7181580066680908
1626526287.8785865,9973,0.8179736137390137
1626526391.3471122,10078,0.7677828669548035
1626526432.003429,10119,0.7155569195747375
1626526472.1613138,10160,0.7466045618057251
1626526473.132894,10161,0.7277525067329407
1626526500.473949,10179,0.7482507824897766
1626526565.0257318,10244,0.752000629901886
1626526577.7673187,10257,0.8081386089324951
1626526594.3821962,10274,0.7137196063995361
1626526621.5499825,10301,0.7594701647758484
1626526643.9216955,10324,0.8128390312194824
1626526674.194446,10355,0.8179348111152649
1626526675.1417131,10356,0.8291517496109009
1626526676.2068493,10357,0.7482016086578369
1626526685.97418,10367,0.7591627240180969
1626526698.603405,10380,0.74986732006073
1626526704.4000793,10386,0.777633011341095
1626526718.1924765,10400,0.8594120740890503
1626526786.8864253,10470,0.7912883162498474
1626526814.22325,10497,0.8171729445457458
1626526845.092359,10528,0.7754829525947571
1626526861.7316406,10545,0.7842255234718323
1626526924.2727587,10598,0.7160849571228027
1626526940.925193,10615,0.7539656758308411
1626526947.8219502,10622,0.7743604779243469
1626527011.6101196,10687,0.820521891117096
1626527072.937303,10749,0.7275081872940063
1626527075.940516,10752,0.7288237810134888
1626527076.9207954,10753,0.7259873747825623
1626527125.5466173,10802,0.7935094833374023
1626527174.3701856,10852,0.7664241790771484
1626527180.345973,10858,0.7835450768470764
1626527181.4134958,10859,0.7942683696746826
1626527187.321077,10865,0.7678343057632446
1626527229.6314793,10908,0.7967029809951782
1626527246.4415505,10925,0.8207044005393982
1626527289.4433844,10968,0.81815505027771
1626527333.2732513,11003,0.7706106305122375
1626527379.2949677,11050,0.7834674715995789
1626527381.2322118,11052,0.7429273724555969
1626527442.563607,11114,0.7575408220291138
1626527452.2714686,11124,0.7182260155677795
1626527459.0524218,11131,0.723823070526123
1626527763.6332982,11430,0.756232738494873
1626527768.4537098,11435,0.7789827585220337
1626527776.2839952,11443,0.7413648366928101
1626527794.0992656,11461,0.7731887102127075
1626527833.1894484,11501,0.7980128526687622
1626527856.949944,11525,0.7494051456451416
1626527862.828818,11531,0.7130143642425537
1626527948.5327418,11619,0.7164939045906067
1626527954.4625607,11625,0.6862146258354187
1626528066.5342503,11738,0.7289698123931885
1626528129.3571076,11801,0.7974058985710144
1626528153.3795552,11816,0.7619234919548035
1626528186.8008664,11850,0.69083571434021
1626528204.2106209,11868,0.7205398678779602
1626528351.995385,12018,0.7879028916358948
1626528475.4095497,12143,0.8468048572540283
1626528503.8604486,12172,0.7623783349990845
1626528524.453984,12193,0.7185617685317993
1626528566.3036666,12226,0.8307533264160156
1626528594.0568502,12254,0.7714027166366577
1626528613.619453,12274,0.7434168457984924
1626528622.3194695,12283,0.7492825984954834
1626528716.561109,12379,0.7626791000366211
1626528771.2903857,12434,0.7046898603439331
1626528820.0043817,12483,0.7318450808525085
1626528917.0397463,12582,0.7278097867965698
1626528920.9287918,12586,0.7546990513801575
1626528988.9167001,12642,0.780129075050354
1626529024.288037,12678,0.7271088361740112
1626529055.3485136,12709,0.7532076239585876
1626529069.565807,12723,0.7635683417320251
1626529106.451841,12761,0.704316258430481
1626529146.1470346,12801,0.7916979193687439
1626529150.1915524,12805,0.7235025763511658
1626529152.211643,12807,0.7013372778892517
1626529172.6288674,12828,0.7569888830184937
1626529173.6111991,12829,0.7552945613861084
1626529188.340787,12844,0.824798583984375
1626529227.118065,12883,0.7464384436607361
1626529229.0816116,12885,0.7590713500976562
1626529230.9629128,12887,0.7563616037368774
1626529303.3886957,12961,0.7025828957557678
1626529349.9582496,13008,0.7771565914154053
1626529405.700696,13055,0.7503091096878052
1626529464.6669986,13115,0.7696964144706726
1626529654.7214887,13308,0.7207933664321899
1626529658.6897287,13312,0.7948597073554993
1626529697.1890996,13351,0.7342330813407898
1626529724.9225364,13379,0.729001522064209
1626529728.9791262,13383,0.7352177500724792
1626529785.9598486,13431,0.7307883501052856
1626529809.261708,13455,0.6997169852256775
1626529852.0288646,13499,0.7910328507423401
1626529946.639883,13595,0.7514775991439819
1626530060.338423,13711,0.7993914484977722
1626530104.4567363,13756,0.7205902338027954
1626530142.627053,13795,0.7083275318145752
1626530172.416523,13825,0.7132832407951355
1626530218.4673738,13862,0.7388523817062378
1626530284.18434,13929,0.7891841530799866
1626530311.734314,13957,0.7303956747055054
1626530319.5443075,13965,0.7568345665931702
1626530384.01159,14030,0.759469747543335
1626530402.7689214,14049,0.7292041182518005
1626530407.7223654,14054,0.701846182346344
1626530560.2806244,14209,0.6991105079650879
1626530616.3176267,14256,0.7546803951263428
1626530682.3124824,14323,0.7195265889167786
1626530735.9335642,14378,0.7053894400596619
1626530744.672916,14387,0.7277989387512207
1626530770.804046,14413,0.7266771197319031
1626530809.7701507,14453,0.6955758333206177
1626530939.6019301,14584,0.7435424327850342
1626530950.4301822,14595,0.7482591867446899
1626530968.0557845,14613,0.7919049263000488
1626531028.2645698,14665,0.7417044639587402
1626531035.2955675,14672,0.7242703437805176
1626531122.393943,14761,0.7023770809173584
1626531129.1179461,14768,0.7127337455749512
1626531172.4682443,14812,0.756991982460022
1626531186.4963458,14826,0.7738962173461914
1626531301.324485,14942,0.7524144649505615
1626531343.0525205,14984,0.7194288969039917
1626531388.423795,15030,0.8527700901031494
1626531409.9654012,15052,0.7486522197723389
1626531517.6822133,15152,0.7354543209075928
1626531590.9180148,15226,0.721540093421936
1626531622.1570845,15258,0.7650594711303711
1626531634.9246635,15271,0.8044490814208984
1626531638.8247757,15275,0.7310400605201721
1626531690.7164304,15328,0.7481330633163452
1626531694.6144056,15332,0.7538502812385559
1626531709.2196887,15347,0.7536203861236572
1626531786.303214,15426,0.7606751322746277
1626531841.0367033,15472,0.7579019069671631
1626531842.0002341,15473,0.7768311500549316
1626531845.999096,15477,0.7200716733932495
1626531885.1383412,15517,0.7227153778076172
1626531898.8923388,15531,0.734984278678894
1626531912.5959947,15545,0.7382683157920837
1626531927.3308103,15560,0.7205357551574707
1626531959.0650318,15592,0.7189022898674011
1626531972.6594005,15606,0.7722315788269043
1626532105.1177044,15741,0.6917434334754944
1626532132.45604,15769,0.7876802682876587
1626532141.4702892,15778,0.7416471242904663
1626532188.3904057,15826,0.6962713003158569
1626532210.3539927,15848,0.8014686107635498
1626532224.8968344,15863,0.7375587224960327
1626532230.7374585,15869,0.7382687330245972
1626532267.4049437,15897,0.7189915776252747
1626532385.1761327,16017,0.6967506408691406
1626532412.5909965,16045,0.712027370929718
1626532485.7986166,16119,0.7054332494735718
1626532495.6058779,16129,0.6984089016914368
1626532532.896835,16167,0.6995829939842224
1626532565.1501694,16200,0.7285708785057068
1626532591.8733273,16227,0.7321701645851135
1626532653.519892,16280,0.7091445922851562
1626532701.3860576,16329,0.8277369737625122
1626532809.8450058,16439,0.7554413080215454
1626532853.2790415,16483,0.735096275806427
1626532893.7568638,16524,0.7497380971908569
1626532960.2841377,16592,0.735519528388977
1626532961.2576158,16593,0.7346170544624329
1626533013.2039192,16646,0.6672981977462769
1626533015.1236763,16648,0.7032478451728821
1626533099.3351128,16720,0.784777045249939
1626533131.860381,16753,0.7345702648162842
1626533177.2087867,16799,0.7668231725692749
1626533196.1664336,16818,0.6952735781669617
1626533211.7487483,16834,0.7211065292358398
1626533520.0505314,17138,0.7462514042854309
1626533523.9878957,17142,0.770953893661499
1626533620.7657146,17241,0.7282403707504272
1626533652.3228967,17273,0.7118400931358337
1626533665.8597414,17287,0.7857036590576172
1626533668.6879084,17290,0.7263594269752502
1626533692.050255,17314,0.7092605829238892
1626533731.6019876,17354,0.7124063372612
1626533785.7433739,17409,0.6927238702774048
1626533799.3325844,17423,0.7431660294532776
1626533837.1834843,17461,0.7699114680290222
1626533859.113032,17483,0.8192421793937683
1626533911.4577796,17527,0.7575640082359314
1626533917.2689645,17533,0.8255946636199951
1626533918.1988358,17534,0.743665337562561
1626533933.6423914,17550,0.7339180707931519
1626533945.3615088,17562,0.7875013947486877
1626534018.4883137,17636,0.8056374192237854
1626534051.79195,17670,0.7320386171340942
1626534061.7204027,17680,0.7354787588119507
1626534181.4845126,17801,0.7398385405540466
1626534218.0698721,17838,0.7693016529083252
1626534358.4979935,17970,0.8161981701850891
1626534426.8938282,18039,0.669276237487793
1626534427.8667538,18040,0.712636411190033
1626534482.3546395,18095,0.8134027123451233
1626534491.289029,18104,0.6829426884651184
1626534525.435898,18138,0.7885558605194092
1626534562.357595,18175,0.6979777216911316
1626534666.2055395,18280,0.7570073008537292
1626534674.047851,18288,0.7113572955131531
1626534677.9878733,18292,0.6900252103805542
1626534736.6687067,18342,0.7225623726844788
1626534805.2475574,18412,0.7279658317565918
1626534885.8861701,18495,0.7440248727798462
1626534918.5972986,18528,0.7407238483428955
1626534926.399657,18536,0.681566059589386
1626534930.2691972,18540,0.8323965072631836
1626534934.197161,18544,0.7554265260696411
1626535003.294644,18614,0.7060639262199402
1626535071.384688,18683,0.7157464027404785
1626535135.650462,18739,0.7099863886833191
1626535207.3604777,18812,0.7773982286453247
1626535230.5742955,18836,0.7070556879043579
1626535245.2479951,18851,0.7280707955360413
1626535269.000815,18875,0.7586169242858887
1626535281.5153718,18888,0.7447096109390259
1626535290.2299078,18897,0.8471240997314453
1626535321.6494966,18929,0.8036088943481445
1626535414.3015501,19023,0.7018153667449951
1626535431.8644824,19041,0.7397575974464417
1626535442.405504,19052,0.7256383895874023
1626535562.2976992,19165,0.6989591717720032
1626535563.2935188,19166,0.7039690017700195
1626535569.2617018,19172,0.6584745645523071
1626535572.2462041,19175,0.7568274140357971
1626535583.853274,19187,0.7417841553688049
1626535598.433752,19202,0.6927849054336548
1626535705.3613837,19311,0.775665283203125
1626535790.859143,19398,0.7519313097000122
1626535837.69359,19446,0.7676208019256592
1626535906.3578882,19516,0.7796348333358765
1626535910.333949,19520,0.7279794812202454
1626535911.3002167,19521,0.7338928580284119
1626536013.5595522,19616,0.7669191956520081
1626536081.6762958,19685,0.7609550952911377
1626536122.0587492,19726,0.8162095546722412
1626536178.5023704,19784,0.7505235075950623
1626536207.1809597,19813,0.7477325201034546
1626536220.6712637,19827,0.7811148762702942
1626536297.2706287,19905,0.712918758392334
1626536300.2038605,19908,0.7604619860649109
1626536353.6072056,19953,0.7137362957000732
1626536423.9894664,20024,0.73235023021698
1626536439.4887764,20040,0.745107889175415
1626536460.2061162,20061,0.8180561661720276
1626536643.297934,20248,0.7409229278564453
1626536662.7999575,20268,0.7524220943450928
1626536696.208371,20302,0.7104713320732117
1626536712.1825175,20318,0.7726637721061707
1626536722.894784,20329,0.7343836426734924
1626536790.9997778,20389,0.704026997089386
1626536795.0587535,20393,0.7015126347541809
1626536807.8302503,20406,0.7170494794845581
1626536822.3658998,20421,0.7492738962173462
1626536939.5008092,20541,0.748155951499939
1626537112.9766316,20718,0.717019259929657
1626537176.851326,20769,0.7747354507446289
1626537208.1676643,20801,0.7824399471282959
1626537216.9063063,20810,0.8175687193870544
1626537235.603585,20829,0.7469621896743774
1626537253.2550397,20847,0.7470406889915466
1626537305.503263,20900,0.7341451644897461
1626537325.2902288,20920,0.7345580458641052
1626537386.9516838,20982,0.6989753246307373
1626537389.8166592,20985,0.8462769389152527
1626537392.697698,20988,0.7639105916023254
1626537429.1793091,21025,0.7207680940628052
1626537457.17487,21053,0.7253537774085999
1626537475.1795528,21071,0.7159831523895264
1626537477.1791115,21073,0.6934120655059814
1626537579.319914,21167,0.7018774151802063
1626537605.7099245,21194,0.7374559640884399
1626537631.3005967,21220,0.7365301847457886
1626537658.5564086,21248,0.7270911931991577
1626537763.3687425,21354,0.7155264616012573
1626537767.3875775,21358,0.7017889618873596
1626537782.1514137,21373,0.6894792318344116
1626537784.118606,21375,0.7415600419044495
1626537789.0720153,21380,0.7117129564285278
1626537794.867203,21386,0.7350635528564453
1626537815.5550482,21407,0.7055034041404724
1626537850.5706053,21443,0.7366290092468262
1626537866.2772563,21459,0.7453839182853699
1626537942.2225506,21536,0.7403278946876526
1626537986.6612892,21572,0.7447718381881714
1626538025.59757,21612,0.6724135279655457
1626538029.5818567,21616,0.7036764621734619
1626538053.1716743,21640,0.717149555683136
1626538086.6213453,21674,0.753642201423645
1626538129.2433438,21718,0.709118664264679
1626538207.222468,21797,0.7249633073806763
1626538235.7785943,21826,0.7889546751976013
1626538407.9606268,21989,0.788886308670044
1626538409.8944824,21991,0.7994880676269531
1626538418.4948492,22000,0.6797324419021606
1626538422.4969099,22004,0.7629757523536682
1626538423.5028915,22005,0.713848888874054
1626538430.608793,22012,0.7421452403068542
1626538446.3608112,22028,0.7003102898597717
1626538500.2494035,22083,0.7222374081611633
1626538502.1419485,22085,0.7461278438568115
1626538543.2978191,22127,0.7268751859664917
1626538557.070744,22141,0.8563871383666992
1626538634.0204713,22219,0.7135466933250427
1626538666.287824,22252,0.6935059428215027
1626538889.2576954,22470,0.7823208570480347
1626538913.0703564,22494,0.7711854577064514
1626538961.7000127,22543,0.6627424955368042
1626538971.9215865,22553,0.762757420539856
1626538987.7020915,22569,0.6984955668449402
1626539053.3475766,22636,0.7339059710502625
1626539096.5834424,22680,0.7355154156684875
1626539108.334856,22692,0.7529845237731934
1626539129.972905,22714,0.7290727496147156
1626539200.332126,22785,0.7347989678382874
1626539202.359055,22787,0.7298991680145264
1626539248.2817385,22824,0.6953210830688477
1626539295.4423099,22872,0.7632967829704285
1626539343.8435383,22921,0.6767971515655518
1626539361.5042584,22939,0.7173287272453308
1626539395.859109,22974,0.7709488272666931
1626539432.2271495,23011,0.7729308605194092
1626539528.5448737,23109,0.7725277543067932
1626539581.532166,23163,0.721323549747467
1626539606.0990403,23188,0.6969170570373535
1626539752.8813796,23328,0.7063030004501343
1626539779.480982,23355,0.7582339644432068
1626539886.9650526,23465,0.7396482825279236
1626539899.6580906,23478,0.7082723379135132
1626539921.936224,23501,0.7315139770507812
1626539933.7654338,23513,0.8048056364059448
1626540096.715108,23669,0.7199040055274963
1626540131.8575287,23705,0.6836843490600586
1626540163.3957477,23737,0.7346780896186829
1626540238.2859588,23813,0.725557804107666
1626540239.2438195,23814,0.7932627201080322
1626540330.0399137,23907,0.7333585619926453
1626540417.385338,23996,0.7577990889549255
1626540419.371153,23998,0.7709147334098816
1626540482.017246,24052,0.7885754108428955
1626540485.1724424,24055,0.7181078791618347
1626540553.7011142,24125,0.7383806109428406
1626540783.5709348,24359,0.7337208390235901
1626540908.4370613,24477,0.7772421836853027
1626540914.4968662,24483,0.639481782913208
1626541056.3362134,24627,0.7109254002571106
1626541188.8921494,24763,0.7421138286590576
1626541210.7050862,24785,0.7406171560287476
1626541223.4772546,24798,0.7502562999725342
1626541279.9819856,24842,0.7116515636444092
1626541313.245913,24876,0.6891552209854126
1626541317.245664,24880,0.7290993928909302
1626541335.3546655,24899,0.7249405980110168
1626541448.1622157,25013,0.7240792512893677
1626541477.4944565,25043,0.7366650104522705
1626541544.2318878,25111,0.7401328086853027
1626541557.9986923,25125,0.6991325616836548
1626541597.3418443,25165,0.7117393016815186
1626541656.193203,25225,0.7592436075210571
1626541675.646919,25235,0.6942601799964905
1626541690.3602705,25250,0.750200629234314
1626541721.814351,25282,0.6892454624176025
1626541728.75496,25289,0.7599530816078186
1626541749.6093252,25310,0.7469784617424011
1626541783.8054986,25345,0.671447217464447
1626541803.4576824,25365,0.7721117734909058
1626541805.3959746,25367,0.7875136137008667
1626541821.9447916,25384,0.725989818572998
1626541835.339469,25398,0.7306126356124878
1626541895.9754033,25460,0.7316778898239136
1626541897.9115734,25462,0.8261081576347351
1626541953.3386147,25519,0.719107449054718
1626542027.0407312,25594,0.7986104488372803
1626542097.9610624,25656,0.7532336115837097
1626542243.7767324,25805,0.6923969388008118
1626542288.7297204,25851,0.7420337200164795
1626542311.43318,25874,0.7051011919975281
1626542453.9435399,26019,0.8016403913497925
1626542499.959248,26056,0.7273921966552734
1626542511.9513474,26068,0.7364263534545898
1626542537.193541,26094,0.6825260519981384
1626542552.8278332,26110,0.7462285757064819
1626542562.8569584,26120,0.6607385873794556
1626542564.9155338,26122,0.806072473526001
1626542606.3334773,26164,0.7238370180130005
1626542663.0550532,26221,0.7651498913764954
1626542677.7814121,26236,0.6832997798919678
1626542754.478997,26314,0.7942380309104919
1626542764.4953387,26324,0.7864435911178589
1626542776.2867968,26336,0.7237813472747803
1626542836.149103,26397,0.7140048742294312
1626542950.3483362,26504,0.7579299211502075
1626542959.2204835,26513,0.7146068811416626
1626542966.9038868,26521,0.7369092702865601
1626542974.9055872,26529,0.7189086079597473
1626543004.8850176,26560,0.7317942380905151
1626543006.805808,26562,0.7911804914474487
1626543112.1021905,26670,0.7504863142967224
1626543138.3496487,26697,0.702174186706543
1626543151.203255,26710,0.7322680354118347
1626543153.2050617,26712,0.7376950979232788
1626543224.1710687,26784,0.7044849395751953
1626543268.3236418,26828,0.6906330585479736
1626543404.2363446,26957,0.7209019660949707
1626543440.9520354,26994,0.7860242128372192
1626543445.7624152,26999,0.7352441549301147
1626543483.0898986,27037,0.6967851519584656
1626543498.440468,27053,0.673088788986206
1626543533.224487,27088,0.7691674828529358
1626543545.2532513,27100,0.6971397995948792
1626543549.2447264,27104,0.7020551562309265
1626543604.3053133,27160,0.7479867339134216
1626543663.8320277,27221,0.719307541847229
1626543664.9140565,27222,0.7375805377960205
1626543665.9807844,27223,0.7486693263053894
1626543771.695345,27321,0.7406012415885925
1626543826.4655974,27377,0.8235152959823608
1626543869.7176876,27421,0.7540571689605713
1626543884.2420719,27436,0.7178547382354736
1626543913.4206493,27466,0.7601643800735474
1626543957.9671004,27511,0.7223997116088867
1626543976.2022073,27530,0.742135226726532
1626543992.5863557,27547,0.6974732875823975
1626544166.8254073,27715,0.7060787677764893
1626544224.545265,27774,0.768389880657196
